fout,mag,phase
460.00001,0.967718468433143,-14.5978864107504
470.00001,0.964916238994782,-15.2218932734692
480.00001,0.961845278322396,-15.8782414861127
490.00001,0.958473565634053,-16.5696913124532
500.00001,0.954764458771801,-17.2992949477912
510.00001,0.950675926987884,-18.0704330005385
520.00001,0.946159643756694,-18.8868557875004
530.00001,0.941159913407141,-19.7527299826916
540.00001,0.935612401060047,-20.6726911487939
550.00001,0.92944263084999,-21.6519026221789
560.00001,0.922564213097544,-22.6961210881438
570.00001,0.914876757688195,-23.8117689302725
580.00001,0.906263429640639,-25.0060130047746
590.00001,0.896588105758936,-26.2868487883088
600.00001,0.885692101660725,-27.6631877503817
610.00001,0.873390461524528,-29.1449441351867
620.00001,0.859467846460468,-30.7431148699336
630.00001,0.843674133031847,-32.4698427494276
640.00001,0.825719957396625,-34.3384480253793
650.00001,0.805272634284137,-36.3634066849892
660.00001,0.781953169205619,-38.5602447639548
670.00001,0.755335491794756,-40.9453070587334
680.00001,0.724949579583628,-43.5353463895449
690.00001,0.690290787503157,-46.3468683729904
700.00001,0.650838338327889,-49.3951611509956
710.00001,0.606086306437589,-52.6929477555286
720.00001,0.555590077261269,-56.2486325412926
730.00001,0.499029515851303,-60.0641859707604
740.00001,0.436286229494721,-64.1328330660294
750.00001,0.36752612240754,-68.436872478988
760.00001,0.293270935664927,-72.9461159707709
770.00001,0.214436599803461,-77.617524037838
780.00001,0.132316491992113,-82.396525892151
790.00001,0.0484977402795446,-87.2201937406678
800.00001,0.0352822851645976,87.9780543207466
810.00001,0.117311433696084,83.2630369619141
820.00001,0.196070388857299,78.692740489726
830.00001,0.270356167752249,74.3145379996712
840.00001,0.33934201632909,70.1632087711529
850.00001,0.402574944055044,66.2607503334095
860.00001,0.459927337664325,62.6175811652517
870.00001,0.511524585787128,59.2345649051075
880.00001,0.557668009327413,56.1053220258344
890.00001,0.59876584406816,53.2184412213996
900.00001,0.63527830173303,50.5593713566324
910.00001,0.667677790186782,48.1119124453877
920.00001,0.696422571582212,45.8593135481727
930.00001,0.721941024717007,43.7850315730606
940.00001,0.744623600879367,41.8732207230267
950.00001,0.764819981498232,40.1090205689223
960.00001,0.782839516468765,38.4787008572356
970.00001,0.798953565114365,36.9697089505757
980.00001,0.813398806283077,35.5706542322915
990.00001,0.826380917403276,34.2712541105326
1000.00001,0.838078257726791,33.0622586915926
1010.00001,0.84864534970475,31.9353655658927
1020.00001,0.858216055191122,30.8831321102459
1030.00001,0.866906407008802,29.8988898901392
1040.00001,0.874817094192855,28.9766638255172
1050.00001,0.882035620102775,28.111097507338
1060.00001,0.888638162847364,27.2973852264821
1070.00001,0.894691171267974,26.5312107599964
1080.00001,0.900252729786467,25.8086926513273
1090.00001,0.905373723457268,25.1263355506758
1100.00001,0.910098831624818,24.4809871003459
1110.00001,0.914467375309346,23.8697998250269
1120.00001,0.918514040185166,23.2901974962641
1130.00001,0.922269493967992,22.7398454693598
1140.00001,0.925760914280119,22.216624530137
1150.00001,0.929012440643141,21.7186078323731
1160.00001,0.932045562151687,21.2440405505622
1170.00001,0.934879450585428,20.7913219147969
1180.00001,0.937531247189078,20.3589893337816
1190.00001,0.940016310058109,19.9457043477308
1200.00001,0.942348427979033,19.5502401850066
1210.00001,0.944540005657593,19.171470724876
1220.00001,0.946602224499564,18.8083606939294
1230.00001,0.948545182463875,18.4599569457777
1240.00001,0.9503780159667,18.1253806929292
1250.00001,0.952109006361015,17.8038205765561
1260.00001,0.953745673134687,17.4945264744738
1270.00001,0.95529485564954,17.1968039603544
1280.00001,0.956762784973929,16.9100093382137
1290.00001,0.958155147133856,16.6335451857733
1300.00001,0.959477138915692,16.3668563485988
1310.00001,0.960733517191153,16.1094263341188
1320.00001,0.961928642597747,15.8607740608849
1330.00001,0.963066518291231,15.6204509238723
1340.00001,0.964150824387489,15.3880381413523
